PUD Svc Area,PUD Fac,PUD Rte,PUD Cycle,Courier id,Courier Type,Customer Name,Street,zip,City,Act Dt,Act Base,Delivery Type,Pickup Type,Prod Grp,Prod Code,ShpCnt,Pallets Pcs,Parcel Pcs,Total Pcs,Weight,AR dtm,Act Tm,Open,Closed,lat,lgtd,awb_booking,Act Ckpt Code,PuD Type,Stop Code,MarkerColor,id
KUL,EAC,ACA3,B,ridzshah,DHL Courier,MAJDE MAHMOOD ALBAKER,"TH PLACE-1-1-18
SELANGOR-CYBERJAYA-47100 SELANGOR
PUCHONG",47100,PUCHONG,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.12,30/1/2020 9:00,15:33,,23:59,2.9394422000000002,101.66202309999998,6915174523,OK,DL,16.0,,1584.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,ITELLIGENCE OUTSOURCING MSC SDN BHD,"G FLOOR NTT MSC MOMIJI WEST
BUILDING NO 43000 PERSIARAN APEC 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.42,,15:43,14:15,17:00,2.9268118,101.6581243,3504811494,PU,PU,6.0,,1585.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,ATOS SERVICES M SDN BHD,"G01, GROUND FLOOR
2310 CENTURY SQUARE
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,1.34,,15:53,16:30,17:30,2.9257693,101.6610629,2221300594,PU,PU,7.0,,1586.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,ADAM MASHRIQUE,"JALAN IMPACT C-07-01, ITECH TOWER

",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.25,7/2/2020 10:09,15:59,,23:59,2.9228978,101.6615242,1885256752,OK,DL,17.0,,1587.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,BOBBY GEORGE AJUFOH,"HYVE SOHO SUITES
BLOCK A 10-11, JALAN IMPACT SGR
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,9.435,7/2/2020 10:09,16:06,,23:59,2.9219958,101.6618536,8698891036,OK,DL,18.0,,1588.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,XPATS FKW SERVICES DIVISION,"MSCMS CORPORATE SERVICES SDN BHD 8
BLOCK F CBD PERDANA 3, JALAN PERDAN
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,3.0,0.0,0.0,3.0,0.41,7/2/2020 10:09,16:50,,23:59,2.9195157000000003,101.65588259999998,1645277620,CA,AD,1.0,,1589.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,,,,,20200207,,,,,,0.0,0.0,0.0,,,,17:40,,23:59,2.7048341000000002,101.91660379999999,,ARRVD,,,,1590.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,,,,,20200207,,,,,,0.0,0.0,0.0,,,,10:41,,23:59,2.7105367,101.91693670000001,,DEPAR,,,,1591.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,CYBERVIEW SDN BHD,"BLOCK 3750 PERSIARAN APEC,
CYBER 8, 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOM,N,2.0,0.0,0.0,2.0,0.16,,11:20,,23:59,2.908738,101.6557146,2471006576,OK,DL,1.0,,1592.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,FTMS COLLEGE,"LOT NO. 12159, JALAN CYBER POINT 6,
63000 CYBERJAYA SELANGOR, MALAYSIA
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,XED,7,1.0,0.0,0.0,1.0,0.8,7/2/2020 10:09,11:24,,23:59,2.9046583999999998,101.653469,4533659480,OK,DL,2.0,,1593.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,LEMBAGA HASIL DALAM NEGERI MALAYSIA,"MENARA HASIL
PERSIARAN RIMBA PERMAI
CYBER 8",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.3,7/2/2020 10:09,11:28,,23:59,2.9103849999999998,101.65003109999999,7529590154,OK,DL,3.0,,1594.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,DNB PETROELUM SDN BHD,"BLOCK 18-G-01, CORPORATE PARK,
STAR CENTRAL, JALAN LINGKARAN CYBER 40 SELAN
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOM,N,1.0,0.0,1.0,1.0,0.78,,11:32,12:15,17:00,2.9129617000000003,101.6527045,3504674552,PU,PU,1.0,,1595.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,BESTINET SDN BHD,"BLOCK 5, CORPORATE PARK
STAR CENTRAL LINGKARAN 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.15,7/2/2020 10:09,11:36,,23:59,2.9127851000000002,101.65190809999999,2379450872,OK,DL,4.0,,1596.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,RBC INVESTOR SERVICES TRUST,"WISMA RBC BLOCK 3544
PERSIARAN APEC
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.05,7/2/2020 10:09,11:40,,23:59,2.9145693,101.6564213,5614272425,OK,DL,5.0,,1597.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,TECH MAHINDRA ICT SERVICES SDN,"GLOBAL SOLUTION CENTRE LOT
12122, PERSIARAN APEC, 63000
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,3.0,0.0,0.0,3.0,0.18,7/2/2020 10:09,11:45,,23:59,2.9147291,101.65778909999999,6759017521,OK,DL,6.0,,1598.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MUKADAM RAABIAH,"CYBERSQUARE, CYBER 5 CYBERSQUARE, CYBER 5 B-
CYBERSQUARE, CYBER 5
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,2.72,6/2/2020 9:25,11:51,,23:59,2.9192102,101.6569401,1298829431,OK,DL,7.0,,1599.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,ANSELL GLOBAL TRADING CENTER,"SDN BHD 1088855-W
PRIMA 6, PRIMA AVENUE, BLOCK 3512 40 SELANGO
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,2.0,0.0,2.0,2.0,8.6,7/2/2020 10:09,11:52,,23:59,2.9199116000000003,101.6567191,3191433663,OK,DL,8.0,,1600.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,ANNA CHRISMELLA BAYANGOS,"UNIT 16-5 LEVEL 5
GALLERIA CYBERJAYA
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.08,7/2/2020 10:09,11:54,,23:59,2.9204993,101.6563705,9883962841,OK,DL,9.0,,1601.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,PGS - MALAYSIA CYBERJAYA,"GROUND LEVEL RIGHT WING
QUILL BUILDING 3
3501 JALAN TEKNOKRAT 5",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,0.98,7/2/2020 10:09,11:59,,23:59,2.9211515,101.6536025,6836920333,OK,DL,11.0,,1602.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,BMW HOLDING MALAYSIA SDN BHD,"3501 JALAN TEKNOKRAT 5
3501 JALAN TEKNOKRAT 5
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.07,7/2/2020 10:09,11:59,,23:59,2.9211515,101.6536025,8698651172,OK,DL,10.0,,1603.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,ASIA PACIFIC /HR FOR GROUP,"3509 & 3511 JALAN TEKNOKRAT 5

",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,10.45,7/2/2020 10:09,12:03,,23:59,2.9222409,101.6579358,9930697475,OK,DL,12.0,,1604.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,YUK TSI SAM,"B-10-3A, CRISTAL SERIN RESIDENCE
JALAN FAUNA 1
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,2.42,7/2/2020 10:09,12:14,,23:59,2.9186264,101.64617840000001,7392550395,OK,DL,13.0,,1605.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,YURIKA YAMANAKA,"PERSIARAN BESTARI CYBER 9 NO 1
, JALAN SCHUMANN 3B, SYMPHONY
HILLS",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,2.0,0.0,2.0,2.0,28.18,7/2/2020 4:11,12:28,,23:59,2.915245,101.64457809999999,5061740471,OK,DL,14.0,,1606.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MOPHO YIAROPE GODSDAY,"C3 -8- 9 CYBERIA SMARTHOMES
PERSIARAN MULTIMEDIA
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,XED,7,1.0,0.0,0.0,1.0,0.08,7/2/2020 10:09,12:44,,23:59,2.9227498,101.6379809,7603555374,OK,DL,15.0,,1607.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,NOR IZZATY RIDZUAN,"LAKEFRONT RESIDENCES
PERSIARAN SEMARAK API
CYBERJAYA T1-36-08,",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.04,7/2/2020 10:09,12:50,,23:59,2.9341307999999997,101.6312043,2471001116,OK,DL,16.0,,1608.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,SETIA ECO GLADES,"CYBER 1 JALAN SETIA RIMBA 3
PUSAT KOMUNITI SETIA RIMBA 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.12,7/2/2020 10:09,12:55,,23:59,2.9356152,101.6297452,7008323136,OK,DL,17.0,,1609.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,RIYASHDEEN RIYASHDEEN,"NO 15 JALAN SETIA
VILLA 7 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.04,7/2/2020 9:02,12:59,,23:59,2.9391838,101.6293674,2471017581,OK,DL,18.0,,1610.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MARLEY MARACUS,"NO.6 JALAN SETIA MARINA 2/2
SETIA ECO GLADES,CYBER 1
CYBERJAYA",63200,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,2.25,7/2/2020 10:09,13:05,,23:59,2.9386897999999997,101.63087270000001,6585839024,OK,DL,19.0,,1611.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MOHD SHAHIR ABDUL RAHMAN,"1-6 PERSIARAN BESTARI

",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,5.45,4/2/2020 12:19,14:30,,23:59,2.9248284,101.636517,6901372774,OK,DL,20.0,,1612.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,AHMED SAOUDI HASSAN SALIM,"SOLTICE - STREET 1 /26/16
CYBERJAYA 40 40
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,XEP,8,1.0,0.0,0.0,1.0,0.49,7/2/2020 9:02,14:32,,23:59,2.9249097,101.6362061,4824681444,OK,DL,21.0,,1613.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,DR. AREF DAHWAN,"ST1-39-12, MENARA SOLSTICE 1
PERSIARAN BESTARI, CYBER 11 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.06,7/2/2020 10:09,14:40,,23:59,2.9249097,101.6362061,4318077923,OK,DL,22.0,,1614.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,DNB PETROLEUM,"BLOCK 18-G-01, CORPORATE PARK
STAR CENTRAL, JALAN LINGKARAN CYBER 40 SELAN
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOM,N,2.0,0.0,0.0,2.0,0.39,,14:50,14:00,17:00,2.9129551,101.65312220000001,3037755663,PU,PU,2.0,,1615.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,AMD GLOBAL SERVICES M SDN BHD,"BLOK 3750 PERSIARAN APEC CYBER 8
CYBERJAYA SELANGOR 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOM,N,1.0,0.0,0.0,1.0,0.1,,14:55,14:45,17:00,2.9083071,101.6556292,3152123660,PU,PU,3.0,,1616.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,POLADRONE SOLUTIONS SDN BH,"POLADRONE-LEVEL1-FUTURISE,
PERSIARAN APEC, CYBER 8 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.06,,14:57,12:15,17:00,2.9100537,101.65531309999999,3504727870,PU,PU,4.0,,1617.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,INFOBIP ASIA PACIFIC SDN BHD,"NO. 7, 3A FLOOR, BLOCK 4805
CBD PERDANA 2, CYBER 12 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOX,D,2.0,0.0,0.0,2.0,0.18,,15:05,15:00,17:00,2.9252352000000004,101.6511235,3152124356,PU,PU,5.0,,1618.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,RAVENGANESH A/L RAMESH,"B2-31-03, KENWINGSTON RESIDENCE
KENGWINGSTON SQUARE GARDEN SE SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,XEP,8,6.0,0.0,1.0,6.0,5.71,,15:14,,,2.9223508999999996,101.65742809999999,8444191280,PU,PU,6.0,,1619.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,ROYAL BANK OF CANADA,"WISMA RBC
BLOCK 3544, 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.08,,15:38,15:00,17:00,2.9144997000000004,101.6563918,2371461131,PU,PU,7.0,,1620.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,IX TELECOM SDN BHD,"A-2-01 COPLACE 2
.JALAN USAHAWAN 1 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOT,1,1.0,0.0,0.0,1.0,0.16,,16:03,9:45,17:00,2.9224612000000003,101.6574963,3037580431,PU,PU,8.0,,1621.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,DHL IT SERVICES,"3509 & 3511, JALAN TEKNOKRAT 5 CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,16:25,16:00,17:00,2.9192777000000003,101.656826,086520 - 955226942,NR,NR,1.0,,1622.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,RBC SHARED SERVICES MALAYSIA,"WISMA RBC, BLOCK 3544
PERSIARAN APEC, 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200207,P,,REGULAR,DOX,D,2.0,0.0,0.0,2.0,0.33,,16:51,16:45,17:00,2.9139887000000004,101.6549783,3152099473,PU,PU,9.0,,1623.0
KUL,EAC,ACA4,B,moazrul,,,,,,20200207,,,,,,,,,,,,17:42,,,2.7046647999999998,101.91673979999999,,ARRVD,,,,1624.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MRS LINDA TAY,"11 SCHUBERT 2D
.
.",63000,CYBERJAYA,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,1.0,7/2/2020 10:09,17:42,,23:59,2.7046647999999998,101.91673979999999,6446073546,RD,AD,1.0,,1625.0
KUL,EAC,ACA5,B,aslann,DHL Courier,,,,,20200207,,,,,,0.0,0.0,0.0,,,,10:19,,23:59,2.7046634999999997,101.9166321,,DEPAR,,,,1626.0
KUL,EAC,ACA5,B,aslann,DHL Courier,THUNDERMATCH@SEREMBAN,"LOT NO.44B, 4TH FLOOR SEREMBAN
.
GATEWAY, OFF JALAN SUNGAI UJONG, GATEWAY, OF",70200,SEREMBAN,20200207,D,NORMAL,,BBX,B,2.0,0.0,0.0,2.0,0.41,7/2/2020 9:02,10:33,,23:59,2.7167632,101.9200458,4135427936,OK,DL,1.0,,1627.0
KUL,EAC,ACA5,B,aslann,DHL Courier,AUDIOLAB ENTERPRISE SDN BHD,"LOT 1332
GROUND FLOOR
SEREMBAN",70300,SEREMBAN,20200207,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.4,7/2/2020 9:02,10:41,,23:59,2.705677,101.9402297,8997346002,OK,DL,2.0,,1628.0
KUL,EAC,ACA5,B,aslann,DHL Courier,UOB BANK BERHAD SEREMBAN BRANCH,"24-26,JALAN DATO LEE FONG YEE 70000
SEREMBAN NEGERI SEMBILAN,MALAYSIA
SEREMBAN",70000,SEREMBAN,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.12,7/2/2020 10:09,10:48,,23:59,2.7250577000000002,101.9395703,4905174352,OK,DL,3.0,,1629.0
KUL,EAC,ACA5,B,aslann,DHL Courier,OCBC BANK MALAYSIA BHD,"63-65 JALAN DATO BANDAR TUNGGAL
SEREMBAN, NEGERI SEMBILAN 70 N.SEMBILAN
SEREMBAN",70000,SEREMBAN,20200207,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.06,7/2/2020 9:02,10:51,,23:59,2.7250174,101.93893879999999,2471004896,OK,DL,4.0,,1630.0
KUL,EAC,ACA5,B,aslann,DHL Courier,MR. CHAN KIM CHOON,"53 JALAN DATO BANDAR TUNGGAL
SEREMBAN
SEREMBAN",70000,SEREMBAN,20200207,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.16,7/2/2020 9:02,10:57,,23:59,2.7256936,101.9386595,4904859304,OK,DL,5.0,,1631.0
KUL,EAC,ACA5,B,aslann,DHL Courier,CIMB BANK BERHAD,"SEREMBAN TRADE BANGUNAN DEWAN
TUNGGAL SEREMBAN
SEREMBAN",70000,SEREMBAN,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.15,7/2/2020 10:09,11:00,,23:59,2.7279454,101.938002,2314620066,OK,DL,6.0,,1632.0
KUL,EAC,ACA5,B,aslann,DHL Courier,SOON HOE HUAT ENTERPRISES SDN. BHD,"NO. 436 1ST FLOOR, JALAN TUN
DR. ISMAIL, SEREMBAN, NEGERI 70
SEREMBAN",70200,SEREMBAN,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.1,7/2/2020 10:09,11:06,,23:59,2.7344095,101.9358898,7883778873,OK,DL,7.0,,1633.0
KUL,EAC,ACA5,B,aslann,DHL Courier,RUPEE ENTERPRISE SDN BHD,"NO.4
JALAN KELILING 70 NEGERI SEMBILAN
SEREMBAN",70100,SEREMBAN,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,3.32,7/2/2020 10:09,11:14,,23:59,2.7174172000000003,101.9456255,2471116362,OK,DL,8.0,,1634.0
KUL,EAC,ACA5,B,aslann,DHL Courier,THAYALAN NATHAN,"721 TAMAN RAHANG
70100 SEREMBAN NEGERI SEMBILAN
SEREMBAN",70100,SEREMBAN,20200207,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.8,7/2/2020 10:09,11:25,,23:59,2.7039022,101.9561835,6755941275,OK,DL,9.0,,1635.0
KUL,EAC,ACA5,B,aslann,DHL Courier,ATTN: MISS SANTHY GUNASIGERAN,"402 LORONG 7/3
SEREMBAN TIGA SEREMBAN 3 SEREMBAN
SEREMBAN",70300,SEREMBAN,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.04,7/2/2020 13:03,13:35,,23:59,2.6857523999999997,101.9382327,6030826200,HN,HN,1.0,,1636.0
KUL,EAC,ACA5,B,aslann,DHL Courier,NESTLE MANUFACTURING MALAYSIA,"JALAN PERUSAHAAN 4 315081-K
KAWASAN PERINDUSTRIAN CHEMBONG 70
REMBAU",71300,REMBAU,20200207,P,,REGULAR,TDY,Y,2.0,0.0,2.0,2.0,1.06,,14:32,14:15,17:00,2.6044727,102.0706844,7210491120,PU,PU,1.0,,1637.0
KUL,EAC,ACA5,B,aslann,DHL Courier,MMK ENGINEERING SDN.BHD,"LOT. 10 KAWASAN PERINDUSTRIAN
CHEMBONG, REMBAU, NEGERI, SEMBILAN
REMBAU",71300,REMBAU,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.1,7/2/2020 10:09,14:38,,23:59,2.6094249,102.0712913,6837220633,OK,DL,10.0,,1638.0
KUL,EAC,ACA5,B,aslann,DHL Courier,NESTLE ASEAN MALAYSIA SDN BHD,"JALAN PERUSAHAAN UTAMA
KAWASAN PERINDUSTRIAN CHEMBONG 70 N.SEMBILAN
REMBAU",71300,REMBAU,20200207,D,NORMAL,,DOM,N,2.0,0.0,3.0,3.0,17.52,7/2/2020 9:02,14:50,,23:59,2.6061951,102.07401159999999,7529666443,OK,DL,11.0,,1639.0
KUL,EAC,ACA5,B,aslann,DHL Courier,NESTLE MANUFACTURING M SDN BHD,"JALAN PERUSAHAAN UTAMA
KAWASAN PERINDUSTRIAN CHEMBONG
REMBAU",71300,REMBAU,20200207,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,5.98,,14:51,16:00,17:30,2.6061876,102.0739995,5952698883,PU,PU,2.0,,1640.0
KUL,EAC,ACA5,B,aslann,DHL Courier,NESTLE ASEAN MALAYSIA SDN. BHD.,"LOT 691, JALAN PERUSAHAAN UTAMA
KAWASAN PERINDUSTRIAN CHEMBONG 70 N.SEMBILAN
REMBAU",71300,REMBAU,20200207,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.08,7/2/2020 10:09,14:54,,23:59,2.6061976000000002,102.0740098,7529837070,OK,DL,12.0,,1641.0
KUL,EAC,ACA5,B,aslann,DHL Courier,NESTLE MANUFACTURING SDN.BHD,"LOT 3857-3862 JALAN PERUSAHAAN 4
KAWASAN PERINDUSTRIAN CHEMBONG
REMBAU",71300,REMBAU,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,2.45,7/2/2020 10:09,15:01,,23:59,2.604327,102.071333,9808953571,OK,DL,13.0,,1642.0
KUL,EAC,ACA5,B,aslann,DHL Courier,PEJABAT KESIHATAN DAERAH REMBAU,"JALAN BATU HAMPAR
71300 REMBAU 70 N.SEMBILAN
REMBAU",71300,REMBAU,20200207,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.08,7/2/2020 9:02,15:18,,23:59,2.586538,102.0930125,7210542356,OK,DL,14.0,,1643.0
KUL,EAC,ACA5,B,aslann,DHL Courier,PEJABAT KESIHATAN DAERAH REMBAU,"JALAN BATU HAMPAR
71300 REMBAU 70 N.SEMBILAN
REMBAU",71300,REMBAU,20200207,P,,REGULAR,DOM,N,1.0,0.0,0.0,1.0,0.07,,15:19,10:30,17:00,2.5865891,102.09310359999999,3037620110,PU,PU,3.0,,1644.0
KUL,EAC,ACA5,B,aslann,DHL Courier,SEOWON PRECISION GLASS M SDN.BHD.,"LOT PT 2838 KAWASAN PERINDUSTRIAN
CHEMBONG REMBAU NEGERI SEMBILAN 70
REMBAU",71300,REMBAU,20200207,P,,REGULAR,DOM,N,2.0,0.0,0.0,2.0,0.22,,15:29,15:00,17:00,2.604745,102.06883549999999,3152133876,PU,PU,4.0,,1645.0
KUL,EAC,ACA5,B,aslann,DHL Courier,HOSP TUANKU JAAFAR SEREMBAN,"KLINIK PERUBATAN, SPEC C/LVL G
JALAN RASAH
SEREMBAN",70300,SEREMBAN,20200207,P,,REGULAR,WMX,Q,1.0,0.0,1.0,1.0,0.6,,15:58,10:20,16:00,2.7086667,101.9442273,9659098680,PU,PU,5.0,,1646.0
KUL,EAC,ACA5,B,aslann,DHL Courier,20DB HEARING SDN BHD,"70 - G, JALAN TOMAN 4,
KEMAYAN SQUARE 70 N.SEMBILAN
SEREMBAN",70200,SEREMBAN,20200207,P,,REGULAR,TDY,Y,1.0,0.0,0.0,1.0,0.28,,16:12,13:30,17:00,2.7191256,101.9236428,3037678475,PU,PU,6.0,,1647.0
KUL,EAC,ACA5,B,aslann,DHL Courier,FIJILIAM ENTERPRISE SDN BHD,"100 & 101 TMN AST
JLN SG UJONG 70
SEREMBAN",70200,SEREMBAN,20200207,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,4.32,,16:24,14:30,17:00,2.7251746,101.9303375,3037804825,PU,PU,7.0,,1648.0
KUL,EAC,ACA5,B,aslann,DHL Courier,PUBLIC BANK BERHAD,"411A 413 & 414
JALAN TUANKU MUNAWIR 70
SEREMBAN",70000,SEREMBAN,20200207,P,,REGULAR,DOM,N,1.0,0.0,0.0,1.0,0.25,,16:34,12:30,17:00,2.7256357999999996,101.9372634,3037629313,PU,PU,8.0,,1649.0
KUL,EAC,ACA5,B,aslann,DHL Courier,UNITED OVERSEAS BANK MALAYSIA BER,"24 - 26 JALAN DATO LEE FONG YEE
SEREMBAN, NEGERI SEMBILAN
SEREMBAN",70000,SEREMBAN,20200207,P,,REGULAR,DOX,D,3.0,0.0,0.0,3.0,0.54,,16:43,15:30,17:45,2.7251088,101.93929200000001,2729628963,PU,PU,9.0,,1650.0
KUL,EAC,ACA5,B,aslann,DHL Courier,MALAYAN BANKING BERHAD,"SEREMBAN TRADE FINANCE CENTRE
2ND FLOOR,NO-166-169 70 NEGERI SEMBILAN,MALA
SEREMBAN",70000,SEREMBAN,20200207,P,,REGULAR,DOX,D,5.0,0.0,0.0,5.0,4.0,,17:03,13:15,17:00,2.7290092,101.93802029999999,3152151634,PU,PU,10.0,,1651.0
KUL,EAC,ACA5,B,aslann,DHL Courier,,,,,20200207,,,,,,0.0,0.0,0.0,,,,17:26,,23:59,2.7048877,101.916459,,ARRVD,,,,1652.0
KUL,EAC,ACA6,B,amohdol,,,,,,20200207,,,,,,,,,,,,10:31,,,,,,DEPAR,,,,1653.0
KUL,EAC,ACA6,B,amohdol,DHL Courier,COMBI-PACK SDN BHD,"NO- 277, JALAN HARUAN 1
OAKLAND INDUSTRIAL PARK 70 N.SEMBILAN
SEREMBAN",70300,SEREMBAN,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,27.04,7/2/2020 10:09,10:37,,23:59,2.6955792,101.91747070000001,8367978765,OK,DL,1.0,,1654.0
KUL,EAC,ACA6,B,amohdol,DHL Courier,SHUCARE MALAYSIA SDN BHD,"59, JALAN S2C2

",70300,SEREMBAN,20200207,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,0.25,7/2/2020 10:09,10:43,,23:59,2.6902195,101.9234295,2915550492,OK,DL,2.0,,1655.0
KUL,EAC,ACA6,B,amohdol,DHL Courier,UNIC TECHNOLOGY MALAYSIA SDN BHD,"NO.52, JALAN S2 C2
GREEN TECHNOLOGY PARK, 70 NEGERI SEMBILAN
SEREMBAN",70300,SEREMBAN,20200207,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.08,,10:46,10:45,17:00,2.6891184,101.9236959,3504660666,PU,PU,1.0,,1656.0
